2026-03-13T23:51:41.153909,outros,0.8222,1.00,25.00,outputs/evidencias\outros_20260313_235141.jpg
2026-03-13T23:51:44.175971,outros,0.7659,1.00,25.00,outputs/evidencias\outros_20260313_235144.jpg
2026-03-13T23:51:47.707221,outros,0.6761,1.00,25.00,outputs/evidencias\outros_20260313_235147.jpg
2026-03-13T23:56:01.846180,outros,0.7957,1.00,25.00,outputs/evidencias\outros_20260313_235601.jpg
2026-03-13T23:56:04.940780,outros,0.7520,1.00,25.00,outputs/evidencias\outros_20260313_235604.jpg
2026-03-13T23:56:07.986208,outros,0.7989,1.00,25.00,outputs/evidencias\outros_20260313_235607.jpg
2026-03-13T23:56:11.717400,cafe,0.6816,0.50,45.00,outputs/evidencias\cafe_20260313_235611.jpg
2026-03-13T23:56:14.825187,cafe,0.7512,0.50,45.00,outputs/evidencias\cafe_20260313_235614.jpg
2026-03-13T23:56:17.887076,cafe,0.7261,0.50,45.00,outputs/evidencias\cafe_20260313_235617.jpg
2026-03-13T23:56:20.989971,cafe,0.7838,0.50,45.00,outputs/evidencias\cafe_20260313_235620.jpg
2026-03-13T23:56:23.990711,cafe,0.8076,0.50,45.00,outputs/evidencias\cafe_20260313_235623.jpg
2026-03-13T23:56:27.048151,cafe,0.7573,0.50,45.00,outputs/evidencias\cafe_20260313_235627.jpg
2026-03-13T23:56:30.104352,cafe,0.7107,0.50,45.00,outputs/evidencias\cafe_20260313_235630.jpg
2026-03-13T23:56:34.262931,cafe,0.6632,0.50,45.00,outputs/evidencias\cafe_20260313_235634.jpg
2026-03-13T23:59:18.726428,cafe,0.6683,0.50,45.00,outputs/evidencias\cafe_20260313_235918.jpg
2026-03-14T00:00:49.482840,cafe,0.6082,0.50,45.00,outputs/evidencias\cafe_20260314_000049.jpg
2026-03-14T00:01:06.797371,cafe,0.8213,0.50,45.00,outputs/evidencias\cafe_20260314_000106.jpg
2026-03-14T00:01:26.929800,cafe,0.8352,0.50,45.00,outputs/evidencias\cafe_20260314_000126.jpg
2026-03-14T00:02:05.108179,cafe,0.6066,0.50,45.00,outputs/evidencias\cafe_20260314_000205.jpg
2026-03-14T00:02:08.305150,cafe,0.6394,0.50,45.00,outputs/evidencias\cafe_20260314_000208.jpg
2026-03-14T00:02:11.354511,cafe,0.7708,0.50,45.00,outputs/evidencias\cafe_20260314_000211.jpg
2026-03-14T00:02:15.629760,cafe,0.6477,0.50,45.00,outputs/evidencias\cafe_20260314_000215.jpg
2026-03-14T00:02:18.714337,cafe,0.8415,0.50,45.00,outputs/evidencias\cafe_20260314_000218.jpg
2026-03-14T00:02:21.796636,cafe,0.8361,0.50,45.00,outputs/evidencias\cafe_20260314_000221.jpg
2026-03-14T00:02:25.133989,cafe,0.8449,0.50,45.00,outputs/evidencias\cafe_20260314_000225.jpg
2026-03-14T00:02:28.240873,cafe,0.8598,0.50,45.00,outputs/evidencias\cafe_20260314_000228.jpg
2026-03-14T00:02:31.514306,cafe,0.8394,0.50,45.00,outputs/evidencias\cafe_20260314_000231.jpg
2026-03-14T00:02:34.641661,cafe,0.8316,0.50,45.00,outputs/evidencias\cafe_20260314_000234.jpg
2026-03-14T00:02:37.808916,cafe,0.8207,0.50,45.00,outputs/evidencias\cafe_20260314_000237.jpg
2026-03-14T00:02:41.084669,cafe,0.8293,0.50,45.00,outputs/evidencias\cafe_20260314_000241.jpg
2026-03-14T00:02:44.316549,cafe,0.8284,0.50,45.00,outputs/evidencias\cafe_20260314_000244.jpg
2026-03-14T00:02:49.735614,cafe,0.8375,0.50,45.00,outputs/evidencias\cafe_20260314_000249.jpg
2026-03-14T00:02:52.860002,cafe,0.6571,0.50,45.00,outputs/evidencias\cafe_20260314_000252.jpg
2026-03-14T00:02:55.956281,cafe,0.6198,0.50,45.00,outputs/evidencias\cafe_20260314_000255.jpg
2026-03-14T00:03:10.351802,cafe,0.6049,0.50,45.00,outputs/evidencias\cafe_20260314_000310.jpg
2026-03-14T00:03:15.149034,cafe,0.7769,0.50,45.00,outputs/evidencias\cafe_20260314_000315.jpg
2026-03-14T00:03:18.432828,cafe,0.7778,0.50,45.00,outputs/evidencias\cafe_20260314_000318.jpg
2026-03-14T00:03:22.364175,cafe,0.7479,0.50,45.00,outputs/evidencias\cafe_20260314_000322.jpg
2026-03-14T00:03:25.697377,cafe,0.7571,0.50,45.00,outputs/evidencias\cafe_20260314_000325.jpg
2026-03-14T00:03:28.714145,cafe,0.8503,0.50,45.00,outputs/evidencias\cafe_20260314_000328.jpg
2026-03-14T00:03:31.757105,cafe,0.8390,0.50,45.00,outputs/evidencias\cafe_20260314_000331.jpg
2026-03-14T00:03:35.825936,cafe,0.8217,0.50,45.00,outputs/evidencias\cafe_20260314_000335.jpg
2026-03-14T00:03:38.828333,cafe,0.7926,0.50,45.00,outputs/evidencias\cafe_20260314_000338.jpg
2026-03-14T00:03:41.978560,cafe,0.8270,0.50,45.00,outputs/evidencias\cafe_20260314_000341.jpg
2026-03-14T00:03:45.159255,cafe,0.8067,0.50,45.00,outputs/evidencias\cafe_20260314_000345.jpg
2026-03-14T00:03:53.995888,cafe,0.6426,0.50,45.00,outputs/evidencias\cafe_20260314_000353.jpg
2026-03-14T00:04:05.331724,cafe,0.7332,0.50,45.00,outputs/evidencias\cafe_20260314_000405.jpg
2026-03-14T00:04:11.134179,cafe,0.6708,0.50,45.00,outputs/evidencias\cafe_20260314_000411.jpg
2026-03-14T00:04:14.616919,cafe,0.6502,0.50,45.00,outputs/evidencias\cafe_20260314_000414.jpg
2026-03-14T00:04:17.861873,cafe,0.6809,0.50,45.00,outputs/evidencias\cafe_20260314_000417.jpg
2026-03-14T00:04:26.415724,outros,0.6109,1.00,25.00,outputs/evidencias\outros_20260314_000426.jpg
2026-03-14T00:07:23.099789,outros,0.7146,1.00,25.00,outputs/evidencias\outros_20260314_000721.jpg
2026-03-14T00:07:25.176190,outros,0.6378,1.00,25.00,outputs/evidencias\outros_20260314_000725.jpg
2026-03-14T00:07:45.020443,acucar,0.7225,1.00,10.00,outputs/evidencias\acucar_20260314_000745.jpg
2026-03-14T00:07:48.146440,acucar,0.6100,1.00,10.00,outputs/evidencias\acucar_20260314_000748.jpg
2026-03-14T00:08:03.183630,outros,0.6819,1.00,25.00,outputs/evidencias\outros_20260314_000803.jpg
